Wall time,Step,Value
1515811570.51848,6800,0.03921906650066376
1515814601.7554438,6900,0.04001855477690697
1515818612.9000502,7000,0.03806445375084877
1515821661.0564473,7100,0.049745574593544006
1515825783.4440238,7200,0.04963512346148491
1515829000.4062917,7300,0.04056945815682411
1515832192.520291,7400,0.03816435858607292
1515836443.075317,7500,0.03806557506322861
1515839611.9091513,7600,0.037857428193092346
1515843907.28313,7700,0.04557923227548599
1515847154.1259208,7800,0.04104427248239517
1515850397.631015,7900,0.03750234842300415
1515854838.8868103,8000,0.034108422696590424
1515858202.8199224,8100,0.042380932718515396
1515862794.655163,8200,0.0365089513361454
1515866337.5176415,8300,0.03798103332519531
1515869813.889933,8400,0.03696032240986824
1515874658.9958677,8500,0.0357053279876709
1515878394.4330132,8600,0.037356819957494736
1515883291.3732927,8700,0.034263718873262405
1515886918.6894073,8800,0.038649093359708786
1515891753.484086,8900,0.03615443781018257
1515895433.724475,9000,0.04029379040002823
1515899087.1431231,9100,0.0338112935423851
