Wall time,Step,Value
1508601997.486257,4400,0.08064326643943787
1508603481.4882584,4500,0.07945992052555084
1508604962.8997974,4600,0.08624009042978287
1508606471.4945354,4700,0.07656800746917725
1508607944.4089131,4800,0.07151274383068085
1508609432.9617383,4900,0.07222375273704529
1508610953.828264,5000,0.08961357176303864
1508612442.8684938,5100,0.07787304371595383
1508613924.7352037,5200,0.0791785791516304
1508615423.3768966,5300,0.07479852437973022
1508616902.0015726,5400,0.07593243569135666
1508618414.2449543,5500,0.07288116216659546
1508619944.981883,5600,0.07150954008102417
1508621450.966251,5700,0.07325024902820587
1508622929.2508917,5800,0.07048492133617401
1508624449.4236012,5900,0.06913767009973526
1508625960.3352318,6000,0.06997345387935638
1508627569.9134126,6100,0.07241377234458923
1508629112.8369532,6200,0.06949581205844879
1508630627.7652192,6300,0.06332907825708389
1508632168.1871517,6400,0.0723150223493576
1508633767.164584,6500,0.070884570479393
1508635376.9350119,6600,0.06428298354148865
1508636950.9808457,6700,0.06858007609844208
1508638621.0116103,6800,0.06575518846511841
1508640321.5732145,6900,0.06362689286470413
1508641895.8500774,7000,0.0661073699593544
1508643446.589707,7100,0.06084562838077545
1508645039.7982674,7200,0.06709558516740799
1508646658.5305169,7300,0.07524540275335312
1508648271.0625272,7400,0.06869108974933624
1508649854.1115894,7500,0.06333138793706894
1508651434.2600887,7600,0.06347757577896118
1508653015.2325537,7700,0.06861360371112823
1508654679.6205983,7800,0.06879137456417084
1508657197.6686447,7900,0.06682556867599487
1508658869.8161488,8000,0.06647921353578568
1508660544.4442244,8100,0.06655676662921906
1508662160.576326,8200,0.06376941502094269
1508663843.9146655,8300,0.06675627082586288
1508665478.7858164,8400,0.053967319428920746
1508667115.2047322,8500,0.06280635297298431
1508668757.7775953,8600,0.060190293937921524
