Wall time,Step,Value
1515151846.3847654,21600,0.0024810254108160734
1515153297.4302855,21700,0.0026528090238571167
1515155269.118633,21800,0.0018645161762833595
1515156744.0728726,21900,0.00236911466345191
1515158193.5508492,22000,0.002396233379840851
1515159651.1942816,22100,0.002204578835517168
1515161131.9041567,22200,0.0024955724366009235
1515162584.765593,22300,0.0019125647377222776
1515164168.7026935,22400,0.002483661752194166
1515165812.9674263,22500,0.002453517634421587
1515167418.8660793,22600,0.0020923595875501633
1515169036.3880155,22700,0.0024035524111241102
1515170666.2621505,22800,0.0026898887008428574
1515172269.9003966,22900,0.0027401745319366455
1515173864.9365237,23000,0.002330925315618515
1515175489.627826,23100,0.002394240815192461
1515177090.9909194,23200,0.0020707740914076567
1515178696.0851974,23300,0.0022783279418945312
1515180319.8090508,23400,0.0022080563940107822
1515181919.7740483,23500,0.0020059545058757067
1515183512.8835855,23600,0.002761855022981763
1515185128.3950093,23700,0.0024131862446665764
1515186719.5428164,23800,0.0026165475137531757
1515188312.6365607,23900,0.00245382497087121
1515189921.8477428,24000,0.0019936314783990383
1515191486.6484132,24100,0.002281109569594264
1515193057.4888482,24200,0.0018950039520859718
1515194657.5141616,24300,0.0029234900139272213
1515196219.9668143,24400,0.0023280319292098284
1515197780.6964476,24500,0.0021244031377136707
1515199346.6668983,24600,0.002062389627099037
1515200791.0720122,24700,0.0022716359235346317
1515202244.4069445,24800,0.002439678180962801
1515203724.9201984,24900,0.0022680778056383133
1515205173.9958572,25000,0.002460964024066925
1515206631.9247456,25100,0.0025478804018348455
1515208105.8218038,25200,0.0019286484457552433
1515209567.5548868,25300,0.002484275493770838
1515211010.3052485,25400,0.002520244102925062
1515212480.4519296,25500,0.002529079094529152
1515213929.8707473,25600,0.0020954038482159376
1515215374.8579688,25700,0.002322196727618575
1515216846.1772964,25800,0.0015074430266395211
