Wall time,Step,Value
1508678825.978485,6400,0.08522741496562958
1508682802.3104742,6500,0.05895983800292015
1508688346.1440241,6600,0.06527478992938995
1508692495.334449,6700,0.07159688323736191
1508698145.8780487,6800,0.10168446600437164
1508702504.9359236,6900,0.06585519015789032
1508706889.776497,7000,0.07316648960113525
1508712782.2326293,7100,0.0662672147154808
1508717146.99991,7200,0.07448023557662964
1508723082.8874104,7300,0.07231621444225311
1508727505.5085192,7400,0.09154432266950607
1508731888.045783,7500,0.06499084830284119
1508738042.6240382,7600,0.06710642576217651
1508742558.9471798,7700,0.06815547496080399
1508748692.9564712,7800,0.06645801663398743
1508753184.9477434,7900,0.07603024691343307
1508757675.0719137,8000,0.06372035294771194
1508763944.277533,8100,0.06308271735906601
1508768578.3829944,8200,0.06809401512145996
1508774953.2153428,8300,0.09138838201761246
1508779800.8618827,8400,0.05380115658044815
1508786192.9502463,8500,0.06060101091861725
1508790991.6202877,8600,0.06543418020009995
1508795800.64105,8700,0.06325076520442963
