Wall time,Step,Value
1508673043.6706018,7600,0.9790320992469788
1508674752.2102242,7700,0.8993163108825684
1508677283.2532353,7800,0.9858114123344421
1508679302.9611084,7900,0.9715031385421753
1508682070.1574972,8000,0.9591292142868042
1508684207.4494944,8100,0.8684998154640198
1508686318.267001,8200,0.9371893405914307
1508689257.2420301,8300,0.9686285853385925
1508691465.9485705,8400,0.8521202802658081
1508694495.2842803,8500,0.8815169930458069
1508696882.2029839,8600,0.9039061665534973
1508699326.0338628,8700,0.8647544384002686
1508702692.8412778,8800,0.8324990272521973
1508705332.3450534,8900,1.0138707160949707
1508708757.4387228,9000,0.9243628978729248
1508711376.3288739,9100,0.9733814597129822
1508713947.4032998,9200,1.0039056539535522
1508717377.2454386,9300,1.0136827230453491
1508719960.8804092,9400,0.9762192964553833
1508723577.045381,9500,0.9756839871406555
1508726326.3968127,9600,0.9133634567260742
1508729935.9208138,9700,0.9772457480430603
1508732758.1526752,9800,0.8793382048606873
1508735531.5079935,9900,0.9729358553886414
1508739345.454436,10000,0.8301367163658142
1508742204.0971162,10100,0.9101278185844421
1508746039.4918826,10200,0.9234192371368408
1508748937.1377842,10300,0.8669431805610657
1508751820.19959,10400,0.886704683303833
1508755787.9492033,10500,0.8813153505325317
1508758811.5996244,10600,0.8537652492523193
1508762938.0009978,10700,0.9774549603462219
1508766017.5217774,10800,0.8910775184631348
1508769150.0983028,10900,0.8808673024177551
1508773410.3974578,11000,1.0418466329574585
1508776628.4444761,11100,0.9381700158119202
1508780976.2282948,11200,0.9470897316932678
1508784273.3030996,11300,0.8977999091148376
1508787564.0118275,11400,0.9454449415206909
1508791976.3238368,11500,0.950907289981842
1508795336.4823759,11600,0.9568064212799072
1508799830.5249445,11700,0.9194169640541077
1508803218.6856298,11800,0.8458126783370972
1508807759.406254,11900,0.8141010999679565
1508810966.8385193,12000,1.0340973138809204
1508813935.674662,12100,0.8656530380249023
1508818102.7621615,12200,0.9284061193466187
1508821355.4651914,12300,0.9107013940811157
