Wall time,Step,Value
1514665228.725905,4600,0.7476592063903809
1514669714.4411879,4700,0.7533314824104309
1514675908.5741339,4800,0.7550986409187317
1514680679.1950788,4900,0.6571508049964905
1514687043.794317,5000,0.7213919162750244
1514691988.664671,5100,0.6528353095054626
1514696636.5473287,5200,0.587489128112793
1514701856.039288,5300,0.6746764779090881
1514705066.7196188,5400,0.596659779548645
1514709193.656027,5500,0.6242159008979797
1514712252.8076186,5600,0.6071488261222839
1514715303.8235085,5700,0.6461410522460938
1514719479.6250134,5800,0.689683735370636
1514722614.1631474,5900,0.5398353934288025
1514726816.552465,6000,0.5369728803634644
1514730026.732837,6100,0.620088517665863
1514733229.0329833,6200,0.5928606986999512
1514737651.5305178,6300,0.684676468372345
1514741009.5148993,6400,0.6651642918586731
1514745447.7145767,6500,0.618961751461029
1514748810.659868,6600,0.5458095073699951
1514753300.264832,6700,0.6089474558830261
1514756736.2563488,6800,0.5690773129463196
1514760159.7061136,6900,0.6579384207725525
1514764830.7589653,7000,0.5911015868186951
1514768539.8045156,7100,0.5867423415184021
1514773440.186988,7200,0.5698694586753845
1514777103.4652581,7300,0.6053910255432129
1514780766.8713691,7400,0.5362671613693237
1514785678.345268,7500,0.6021302938461304
1514789380.3888795,7600,0.6616457104682922
1514794342.2359264,7700,0.5780842900276184
1514798124.2373009,7800,0.5709931254386902
1514801914.2259467,7900,0.5914506912231445
1514807008.222602,8000,0.6590262055397034
1514810853.0676513,8100,0.5459530353546143
1514815995.8824658,8200,0.6175092458724976
1514819920.1929336,8300,0.6035062074661255
1514823842.2419033,8400,0.6281101107597351
1514829101.8596265,8500,0.6286087036132812
1514833043.8759518,8600,0.5457838177680969
1514838438.9074368,8700,0.6192860007286072
1514842528.0361378,8800,0.6045923233032227
1514848289.2568374,8900,0.6117593050003052
1514852547.757125,9000,0.6199239492416382
1514856813.6207423,9100,0.49050021171569824
1514862442.1524081,9200,0.5247604250907898
1514866720.8469765,9300,0.717211902141571
