Wall time,Step,Value
1513969722.6386545,4400,0.004103085491806269
1513971153.3223345,4500,0.00384654407389462
1513972578.2618754,4600,0.0037721937987953424
1513974031.9922101,4700,0.003459485713392496
1513975455.4352148,4800,0.005033381283283234
1513976883.378589,4900,0.004619726445525885
1513978339.721699,5000,0.004416484385728836
1513979764.1978402,5100,0.003319595940411091
1513981187.4465673,5200,0.004545070230960846
1513982635.9813902,5300,0.0037578351330012083
1513984066.0567296,5400,0.00367026892490685
1513985495.7414186,5500,0.0035317945294082165
1513986953.2511973,5600,0.003331440733745694
1513988385.1943486,5700,0.00405210442841053
1513989818.6768627,5800,0.004616029094904661
1513991268.3416114,5900,0.004511546343564987
1513992695.1591523,6000,0.004119351040571928
1513994128.7770085,6100,0.004048546776175499
1513995584.9875631,6200,0.003631747094914317
1513997021.7173042,6300,0.0037945774383842945
1513998456.5785563,6400,0.0037206297274678946
1513999919.484269,6500,0.0042716688476502895
1514001352.1402817,6600,0.004407916683703661
1514002789.0283353,6700,0.004064702428877354
1514004246.7247744,6800,0.004409032873809338
1514005679.1597598,6900,0.004102023784071207
1514007118.614443,7000,0.0030661411583423615
1514008578.36735,7100,0.0035091908648610115
1514010015.5541158,7200,0.004936727695167065
1514011450.9175427,7300,0.004153718706220388
1514012907.1113906,7400,0.0047806184738874435
1514014341.2691317,7500,0.00454255985096097
1514015781.3434284,7600,0.004408230539411306
1514017237.9794698,7700,0.0037597797345370054
1514018673.7305207,7800,0.004205835517495871
1514020107.1791432,7900,0.0037089919205754995
1514021566.6443105,8000,0.0034526430536061525
1514023005.146217,8100,0.0041803885251283646
1514024448.5559487,8200,0.004021644126623869
1514025912.0640733,8300,0.003529136534780264
1514027351.0998368,8400,0.0036596960853785276
1514028792.5780842,8500,0.004449319094419479
1514030255.9174953,8600,0.004284539259970188
