Wall time,Step,Value
1514309299.362735,100,0.05798812210559845
1514310720.3489976,200,0.03899761289358139
1514312132.1525342,300,0.056342653930187225
1514313565.8718228,400,0.03790561109781265
1514314981.1056695,500,0.04597540199756622
1514316402.8153827,600,0.04599519073963165
1514317836.891121,700,0.043864887207746506
1514319258.4426498,800,0.04239603877067566
1514320676.4078777,900,0.04028717055916786
1514322109.6999578,1000,0.029477067291736603
1514323524.0719178,1100,0.029750093817710876
1514324940.5711966,1200,0.030367566272616386
1514326365.5352955,1300,0.027639668434858322
1514327778.6616476,1400,0.03044370375573635
1514329201.779453,1500,0.026336360722780228
1514330638.3127515,1600,0.027148939669132233
1514332058.2158992,1700,0.02914954349398613
1514333475.625105,1800,0.023792508989572525
1514334904.9353096,1900,0.024934185668826103
1514336322.7210236,2000,0.0211664866656065
1514337742.6642349,2100,0.024868223816156387
1514339172.4976096,2200,0.0183746125549078
1514340593.974129,2300,0.024767976254224777
1514342020.2347326,2400,0.018392886966466904
1514343456.7209575,2500,0.025691021233797073
1514344872.7818427,2600,0.020861413329839706
1514346284.9060476,2700,0.018000707030296326
1514347722.153959,2800,0.016093626618385315
1514349142.354085,2900,0.01861203834414482
1514350561.8778899,3000,0.019845735281705856
1514351991.6414104,3100,0.02052949368953705
1514353410.2071836,3200,0.01875518448650837
1514354823.54809,3300,0.018222037702798843
1514356257.0781865,3400,0.01981133595108986
1514357679.9888418,3500,0.018129482865333557
1514359093.0975842,3600,0.016028080135583878
1514360522.1160955,3700,0.01534499041736126
1514361935.779255,3800,0.017544539645314217
1514363359.9662387,3900,0.01384868286550045
1514364797.8635633,4000,0.016694534569978714
1514366222.1707072,4100,0.01547346729785204
1514367645.1808324,4200,0.015640756115317345
1514369086.608628,4300,0.017083968967199326
1514370509.458131,4400,0.014166877605021
1514371932.1422825,4500,0.01263209618628025
1514373352.7278788,4600,0.017025373876094818
1514374791.829842,4700,0.015456149354577065
1514376213.6681223,4800,0.015351579524576664
1514377636.4863875,4900,0.01939396560192108
1514379073.8963752,5000,0.015480069443583488
1514380493.1916208,5100,0.0173615925014019
1514381918.8773105,5200,0.014605740085244179
1514383360.9533775,5300,0.015367304906249046
1514384788.1847615,5400,0.013849277049303055
1514386210.8846576,5500,0.011763609014451504
1514387655.5483775,5600,0.01504786778241396
1514389083.7523303,5700,0.01439787819981575
1514390500.3804064,5800,0.012641966342926025
1514391944.882521,5900,0.01442378107458353
1514393364.7546928,6000,0.014000721275806427
1514394784.4361277,6100,0.012643489986658096
1514396226.2186284,6200,0.013568749651312828
1514397642.8525867,6300,0.01406283862888813
1514399066.4000063,6400,0.018742501735687256
1514400515.070184,6500,0.01324022002518177
1514401941.6861358,6600,0.011663313955068588
1514403368.4549246,6700,0.014756279066205025
1514404807.4584668,6800,0.013667074032127857
1514406238.4233077,6900,0.013307908549904823
1514407672.0899594,7000,0.011205188930034637
1514409114.5148935,7100,0.011831061914563179
1514410545.1864352,7200,0.013250567018985748
1514411968.2795386,7300,0.01525101624429226
1514413415.6386473,7400,0.01057351939380169
1514414837.8295743,7500,0.010579952970147133
1514416265.8670502,7600,0.010730696842074394
1514417709.455378,7700,0.013777246698737144
1514419138.6207058,7800,0.012443259358406067
1514420562.407096,7900,0.014224250800907612
1514422014.1656039,8000,0.013414866290986538
1514423444.8248525,8100,0.011541012674570084
1514424873.3571877,8200,0.0120322797447443
1514426318.253602,8300,0.012475168332457542
1514427755.3310587,8400,0.014202090911567211
1514429178.3980467,8500,0.013023106381297112
1514430629.0004563,8600,0.011643417179584503
