Wall time,Step,Value
1515694588.0131807,4400,0.09604258090257645
1515697615.06142,4500,0.10768286883831024
1515701628.5513043,4600,0.09419704973697662
1515704458.2078946,4700,0.09330910444259644
1515708517.6678848,4800,0.0980503037571907
1515711654.0166304,4900,0.09259092807769775
1515714790.3627467,5000,0.09960363805294037
1515719039.7038705,5100,0.09875708818435669
1515722254.2153778,5200,0.09051617980003357
1515726571.6827383,5300,0.10954949259757996
1515729823.844289,5400,0.09007441252470016
1515733094.0363145,5500,0.09196119010448456
1515737579.618932,5600,0.09606850147247314
1515740944.4168978,5700,0.08849813044071198
1515745465.0636694,5800,0.09521456062793732
1515748887.8778522,5900,0.09068551659584045
1515752315.8020475,6000,0.08904801309108734
1515756973.2511108,6100,0.10448786616325378
1515760490.1099145,6200,0.09240169823169708
1515765197.2347302,6300,0.0839911550283432
1515768739.8027885,6400,0.09420521557331085
1515773501.9625354,6500,0.08488446474075317
1515777132.9160368,6600,0.09820219874382019
1515781113.0035949,6700,0.0952199324965477
