Wall time,Step,Value
1515335953.1849709,8700,1.1587562561035156
1515337526.9041758,8800,1.1672227382659912
1515339104.9410617,8900,1.1778526306152344
1515340715.4042141,9000,1.1511890888214111
1515342292.421007,9100,1.1332545280456543
1515343874.146993,9200,1.1365408897399902
1515345480.8049715,9300,1.1362757682800293
1515347060.042971,9400,1.1073946952819824
1515348639.4784818,9500,1.0976760387420654
1515350257.9775822,9600,1.1052944660186768
1515351838.6058297,9700,1.0789964199066162
1515353420.7366583,9800,1.1138811111450195
1515355041.0118916,9900,1.0644612312316895
1515356613.8360405,10000,1.0892105102539062
1515358215.0459692,10100,1.0876023769378662
1515359834.054028,10200,1.0540522336959839
1515361412.3314664,10300,1.0500823259353638
1515362989.7427144,10400,1.058215856552124
1515364637.0110354,10500,1.0412683486938477
1515366220.145626,10600,1.042159080505371
1515367805.104534,10700,1.0330045223236084
1515369432.9867535,10800,1.028639793395996
1515371017.6487327,10900,0.9965028762817383
1515372605.3505278,11000,0.9909250736236572
1515374236.1188574,11100,0.9820748567581177
1515375819.6833122,11200,0.9931594729423523
1515377405.5957139,11300,0.9885263442993164
1515379028.2400486,11400,0.9870128035545349
1515380609.2236228,11500,0.9719887971878052
1515382192.5355415,11600,0.9715193510055542
1515383810.3947537,11700,0.9470090866088867
1515385392.7414854,11800,0.9433867931365967
1515386968.1020477,11900,0.951456606388092
1515388594.090354,12000,0.9440790414810181
1515390181.4087145,12100,0.9222862720489502
1515391756.5647666,12200,0.9264229536056519
1515393381.8595154,12300,0.9273090958595276
1515394955.4767513,12400,0.9202685356140137
1515396543.0454035,12500,0.9194958209991455
1515398174.2905757,12600,0.9220939874649048
1515399752.9253583,12700,0.9021952152252197
1515401333.1285093,12800,0.8791946172714233
1515402953.0974388,12900,0.8732153177261353
