Wall time,Step,Value
1514037760.2367592,8700,0.00986508559435606
1514039181.8152905,8800,0.010395729914307594
1514040603.6686091,8900,0.011859515681862831
1514042042.7958944,9000,0.008225020952522755
1514043466.997869,9100,0.008865964598953724
1514044886.2656035,9200,0.007857013493776321
1514046331.0540287,9300,0.009463213384151459
1514047751.8969884,9400,0.009123295545578003
1514049171.2471087,9500,0.011159099638462067
1514050613.9574237,9600,0.009675640612840652
1514052044.6087265,9700,0.009995671920478344
1514053471.9085314,9800,0.009669443592429161
1514054917.005632,9900,0.00806763581931591
1514056336.6488512,10000,0.00866895541548729
1514057757.1241865,10100,0.00993296131491661
1514059199.2626624,10200,0.00892287865281105
1514060624.589245,10300,0.008512752130627632
1514062043.3987281,10400,0.009322271682322025
1514063488.1104803,10500,0.009882399812340736
1514064915.0110593,10600,0.007639123126864433
1514066341.7995064,10700,0.00999700091779232
1514067793.8219497,10800,0.009145333431661129
1514069214.9292192,10900,0.007657621521502733
1514070639.0044034,11000,0.006806488148868084
1514072086.7459424,11100,0.009194374084472656
1514073508.2914383,11200,0.008628247305750847
1514074933.0938358,11300,0.0071922652423381805
1514076381.8907068,11400,0.008957612328231335
1514077805.1542919,11500,0.008268868550658226
1514079232.2619324,11600,0.008327716961503029
1514080680.3542302,11700,0.007700034417212009
1514082113.6120517,11800,0.00862077809870243
1514083536.6550016,11900,0.008265871554613113
1514084995.651334,12000,0.008424235507845879
1514086429.5325618,12100,0.007299910299479961
1514087864.606811,12200,0.00853700004518032
1514089317.204021,12300,0.007675762753933668
1514090743.928095,12400,0.008474593982100487
1514092180.1938179,12500,0.00719535443931818
1514093634.960405,12600,0.0073481411673128605
1514095068.4787624,12700,0.007812303490936756
1514096498.62696,12800,0.007891624234616756
1514097952.1536992,12900,0.007207024842500687
