Wall time,Step,Value
1514129465.9692278,13000,0.08432216942310333
1514130881.032498,13100,0.08336932957172394
1514132297.1013954,13200,0.08585715293884277
1514133738.278088,13300,0.08769077062606812
1514135159.4037464,13400,0.09477278590202332
1514136582.0629532,13500,0.08890935033559799
1514138023.4984841,13600,0.08519056439399719
1514139441.5366895,13700,0.07318733632564545
1514140867.0810285,13800,0.08979953825473785
1514142306.077972,13900,0.07913468778133392
1514143721.028486,14000,0.08537103235721588
1514145138.1711733,14100,0.07696560025215149
1514146583.401322,14200,0.08567801117897034
1514148006.5674415,14300,0.08817073702812195
1514149423.370082,14400,0.07835656404495239
1514150862.65184,14500,0.07561385631561279
1514152287.3902977,14600,0.08406291902065277
1514153711.9715312,14700,0.08771452307701111
1514155158.403227,14800,0.08134368062019348
1514156577.2283442,14900,0.08758566528558731
1514157994.0833316,15000,0.08596804738044739
1514159434.8041136,15100,0.0817289650440216
1514160861.4281461,15200,0.079339399933815
1514162278.983697,15300,0.08063878118991852
1514163722.1657767,15400,0.08469349145889282
1514165140.0991406,15500,0.0837535634636879
1514166565.415699,15600,0.0872962474822998
1514168019.708627,15700,0.08275947719812393
1514169447.364759,15800,0.07872085273265839
1514170878.5258996,15900,0.07374541461467743
1514172334.5202684,16000,0.09186993539333344
1514173760.1162114,16100,0.08084672689437866
1514175190.2191312,16200,0.07794950902462006
1514176646.2040088,16300,0.07951873540878296
1514178078.9082308,16400,0.09034579992294312
1514179516.5354936,16500,0.08066526055335999
1514180962.4540777,16600,0.06962883472442627
1514182388.8837101,16700,0.08576768636703491
1514183811.4650135,16800,0.07597474753856659
1514185266.3999639,16900,0.09263642877340317
1514186695.035385,17000,0.10076228529214859
1514188125.1482646,17100,0.08069910109043121
1514189574.0664017,17200,0.08229795098304749
