Wall time,Step,Value
1514763468.1592524,4400,0.08774062991142273
1514764928.9858406,4500,0.08261273801326752
1514766398.6305761,4600,0.08034998923540115
1514767880.847281,4700,0.0850616842508316
1514769342.6336765,4800,0.07774859666824341
1514770805.285976,4900,0.07245632261037827
1514772290.7867544,5000,0.08288830518722534
1514773747.5529752,5100,0.07400725781917572
1514775212.1857116,5200,0.07772286236286163
1514776694.6413145,5300,0.0752723217010498
1514778160.1835437,5400,0.07218588143587112
1514779619.1900396,5500,0.07392442971467972
1514781112.907896,5600,0.07924957573413849
1514782573.6145866,5700,0.07847246527671814
1514784034.7004163,5800,0.07463094592094421
1514785523.4122913,5900,0.07394690811634064
1514786985.4163005,6000,0.07614654302597046
1514788449.3471012,6100,0.07818882912397385
1514789947.5260391,6200,0.08240996301174164
1514791413.0783873,6300,0.07087584584951401
1514792887.7257543,6400,0.07749785482883453
1514794379.366819,6500,0.08106908202171326
1514795851.518319,6600,0.07103265821933746
1514797312.9433692,6700,0.06996719539165497
1514798806.6310914,6800,0.07009293884038925
1514800278.0199025,6900,0.07907550036907196
1514801739.3161542,7000,0.07299007475376129
1514803233.4499433,7100,0.066222183406353
1514804693.8878958,7200,0.07198936492204666
1514806157.5971606,7300,0.07003846764564514
1514807649.6541517,7400,0.06927734613418579
1514809105.4310076,7500,0.06266443431377411
1514810577.0282116,7600,0.0609821155667305
1514812062.444989,7700,0.060725849121809006
1514813528.1972528,7800,0.07373109459877014
1514815001.5770237,7900,0.060635872185230255
1514816502.8999848,8000,0.06327872723340988
1514817974.018833,8100,0.07095997780561447
1514819444.1144917,8200,0.06476806104183197
1514820937.2598155,8300,0.06210823357105255
1514822414.7367094,8400,0.06237685680389404
1514823884.9442935,8500,0.06502380967140198
1514825376.5930946,8600,0.06512390077114105
