Wall time,Step,Value
1515710008.2609587,4400,0.049033232033252716
1515712974.1532629,4500,0.04840056970715523
1515716956.0750093,4600,0.03511173278093338
1515720015.928879,4700,0.04508058726787567
1515724135.2525463,4800,0.04162263125181198
1515727344.7800758,4900,0.044256456196308136
1515730562.5900176,5000,0.0394149087369442
1515734825.8715227,5100,0.036287810653448105
1515737981.7668629,5200,0.0425485223531723
1515742259.0526178,5300,0.037221889942884445
1515745588.8658853,5400,0.03242027387022972
1515748928.4628963,5500,0.03730868175625801
1515753394.0578814,5600,0.043984249234199524
1515756765.7669268,5700,0.030796406790614128
1515761299.9353335,5800,0.03865094482898712
1515764695.9779456,5900,0.0378311425447464
1515768094.4612372,6000,0.04398173466324806
1515772765.3635302,6100,0.030476070940494537
1515776293.466942,6200,0.03411876782774925
1515781350.7291706,6300,0.03778291121125221
1515785150.975198,6400,0.040992315858602524
1515790020.645924,6500,0.030892737209796906
1515793553.488684,6600,0.03583001345396042
1515797104.5640051,6700,0.03751780837774277
