Wall time,Step,Value
1509404927.889809,6400,0.7762868404388428
1509408235.1882622,6500,0.6783260107040405
1509412776.6718113,6600,0.631131112575531
1509416210.8560863,6700,0.6774260997772217
1509420821.4539208,6800,0.6659366488456726
1509424292.0460098,6900,0.7270197868347168
1509427751.6470504,7000,0.5932644605636597
1509432553.082753,7100,0.6398645043373108
1509436204.5709684,7200,0.6652547717094421
1509441085.4757557,7300,0.6044378280639648
1509444748.6354475,7400,0.7687402367591858
1509448410.8581033,7500,0.6923494935035706
1509453333.722541,7600,0.6101805567741394
1509457007.4501903,7700,0.691239595413208
1509461979.9737759,7800,0.6166430711746216
1509465716.4724483,7900,0.5812503695487976
1509469434.423166,8000,0.6852351427078247
1509474517.3826551,8100,0.607309877872467
1509478318.4132717,8200,0.636642336845398
1509483470.33731,8300,0.5995808839797974
1509487354.3543808,8400,0.5315568447113037
1509492583.221946,8500,0.5949482321739197
1509496537.0967262,8600,0.689481794834137
1509500487.9385197,8700,0.6707361936569214
