Wall time,Step,Value
1509404927.889809,6400,0.551254153251648
1509408235.1882622,6500,0.5286985039710999
1509412776.6718113,6600,0.4829751253128052
1509416210.8560863,6700,0.4714035093784332
1509420821.4539208,6800,0.47449037432670593
1509424292.0460098,6900,0.5191229581832886
1509427751.6470504,7000,0.4663766324520111
1509432553.082753,7100,0.450543075799942
1509436204.5709684,7200,0.5003035068511963
1509441085.4757557,7300,0.42395418882369995
1509444748.6354475,7400,0.5350422859191895
1509448410.8581033,7500,0.5059170722961426
1509453333.722541,7600,0.4476831257343292
1509457007.4501903,7700,0.48104801774024963
1509461979.9737759,7800,0.4806342124938965
1509465716.4724483,7900,0.40670308470726013
1509469434.423166,8000,0.47495004534721375
1509474517.3826551,8100,0.45943281054496765
1509478318.4132717,8200,0.4488147497177124
1509483470.33731,8300,0.4475722014904022
1509487354.3543808,8400,0.4167356789112091
1509492583.221946,8500,0.4441235363483429
1509496537.0967262,8600,0.47767648100852966
1509500487.9385197,8700,0.4968858063220978
